Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
98,4.160,53.8225094,17.3366297,146.4,0.23,0.015,-0.006,1.002,0,0.14,0.38,-0.12
99,4.200,53.8225092,17.3366301,146.5,0.11,0.014,-0.005,1.002,0,0.15,0.38,-0.12
100,4.240,53.8225091,17.3366307,146.6,0.08,0.013,-0.005,1.002,0,0.15,0.38,-0.11
101,4.280,53.8225089,17.3366311,146.6,0.29,0.013,-0.005,1.002,0,0.15,0.38,-0.11
102,4.320,53.8225089,17.3366317,146.7,0.11,0.014,-0.005,1.002,0,0.15,0.38,-0.11
103,4.360,53.8225086,17.3366322,146.7,0.33,0.015,-0.006,1.002,0,0.16,0.38,-0.11
104,4.400,53.8225085,17.3366326,146.8,0.19,0.016,-0.005,1.002,0,0.15,0.38,-0.11
105,4.440,53.8225083,17.3366331,146.8,0.41,0.016,-0.005,1.002,0,0.15,0.38,-0.12
106,4.480,53.8225083,17.3366334,146.8,0.26,0.015,-0.005,1.002,0,0.15,0.37,-0.12
107,4.520,53.8225082,17.3366337,146.8,0.20,0.014,-0.005,1.002,0,0.15,0.37,-0.12
108,4.560,53.8225081,17.3366340,146.9,0.36,0.014,-0.005,1.002,0,0.15,0.37,-0.12
109,4.600,53.8225080,17.3366344,146.9,0.10,0.013,-0.006,1.002,0,0.15,0.37,-0.12
110,4.640,53.8225077,17.3366346,147.0,0.10,0.014,-0.006,1.002,0,0.15,0.37,-0.12
111,4.680,53.8225077,17.3366349,147.0,0.13,0.014,-0.006,1.002,0,0.14,0.36,-0.11
112,4.720,53.8225077,17.3366352,147.1,0.17,0.014,-0.006,1.002,0,0.14,0.36,-0.11
113,4.760,53.8225076,17.3366353,147.1,0.32,0.014,-0.006,1.002,0,0.14,0.37,-0.11
114,4.800,53.8225075,17.3366358,147.2,0.10,0.015,-0.006,1.002,0,0.15,0.37,-0.11
115,4.880,53.8225074,17.3366361,147.2,0.33,0.015,-0.006,1.002,0,0.15,0.37,-0.11
116,4.920,53.8225075,17.3366364,147.2,0.04,0.015,-0.006,1.002,0,0.15,0.37,-0.12
117,4.960,53.8225077,17.3366366,147.3,0.27,0.014,-0.006,1.002,0,0.14,0.37,-0.12
118,5.000,53.8225077,17.3366369,147.3,0.55,0.015,-0.005,1.002,0,0.14,0.36,-0.12
119,5.040,53.8225078,17.3366371,147.3,0.56,0.015,-0.005,1.002,0,0.14,0.37,-0.12
120,5.080,53.8225079,17.3366374,147.4,0.18,0.015,-0.005,1.002,0,0.13,0.37,-0.12
121,5.120,53.8225080,17.3366374,147.4,0.47,0.016,-0.005,1.002,0,0.13,0.37,-0.12
122,5.160,53.8225083,17.3366374,147.4,0.29,0.015,-0.005,1.002,0,0.12,0.37,-0.12
123,5.200,53.8225084,17.3366374,147.4,0.12,0.014,-0.005,1.002,0,0.12,0.37,-0.12
124,5.240,53.8225085,17.3366374,147.4,0.15,0.013,-0.005,1.002,0,0.12,0.36,-0.12
125,5.280,53.8225085,17.3366374,147.4,0.13,0.012,-0.006,1.002,0,0.13,0.36,-0.12
126,5.320,53.8225086,17.3366374,147.5,0.07,0.013,-0.006,1.002,0,0.14,0.36,-0.12
127,5.360,53.8225088,17.3366374,147.5,0.02,0.014,-0.006,1.002,0,0.15,0.36,-0.12
128,5.400,53.8225087,17.3366374,147.5,0.26,0.016,-0.006,1.002,0,0.16,0.36,-0.12
129,5.440,53.8225086,17.3366376,147.5,0.09,0.017,-0.006,1.002,0,0.16,0.37,-0.12
130,5.480,53.8225085,17.3366379,147.5,0.47,0.016,-0.006,1.002,0,0.16,0.37,-0.12
131,5.520,53.8225086,17.3366382,147.5,0.15,0.015,-0.005,1.002,0,0.15,0.37,-0.13
132,5.560,53.8225087,17.3366386,147.6,0.08,0.014,-0.005,1.002,0,0.15,0.37,-0.13
133,5.600,53.8225089,17.3366388,147.6,0.60,0.014,-0.006,1.002,0,0.14,0.37,-0.13
134,5.640,53.8225087,17.3366390,147.6,0.47,0.013,-0.006,1.003,0,0.14,0.37,-0.12
135,5.680,53.8225086,17.3366392,147.7,0.76,0.014,-0.006,1.003,0,0.13,0.37,-0.12
136,5.720,53.8225086,17.3366395,147.7,0.26,0.015,-0.006,1.003,0,0.13,0.37,-0.12
137,5.760,53.8225087,17.3366397,147.7,0.29,0.015,-0.006,1.003,0,0.14,0.37,-0.12
138,5.800,53.8225087,17.3366399,147.8,0.30,0.015,-0.006,1.003,0,0.14,0.37,-0.12
139,5.880,53.8225088,17.3366399,147.8,0.12,0.015,-0.006,1.002,0,0.15,0.37,-0.12
140,5.920,53.8225088,17.3366397,147.8,0.16,0.015,-0.006,1.002,0,0.15,0.37,-0.12
141,5.960,53.8225089,17.3366397,147.8,0.14,0.014,-0.006,1.002,0,0.15,0.37,-0.12
142,6.000,53.8225089,17.3366397,147.8,0.12,0.014,-0.006,1.002,0,0.15,0.37,-0.12
143,6.040,53.8225090,17.3366395,147.8,0.25,0.014,-0.006,1.002,0,0.15,0.37,-0.12
144,6.080,53.8225092,17.3366394,147.8,0.46,0.015,-0.006,1.002,0,0.15,0.37,-0.12
145,6.120,53.8225095,17.3366392,147.8,0.21,0.014,-0.006,1.002,0,0.14,0.37,-0.11
146,6.160,53.8225096,17.3366390,147.8,0.10,0.014,-0.006,1.002,0,0.14,0.37,-0.11
147,6.200,53.8225097,17.3366389,147.8,0.33,0.014,-0.006,1.002,0,0.14,0.37,-0.11
148,6.240,53.8225099,17.3366388,147.8,0.29,0.014,-0.006,1.002,0,0.15,0.37,-0.11
149,6.280,53.8225102,17.3366385,147.7,0.30,0.014,-0.006,1.002,0,0.15,0.37,-0.12
150,6.320,53.8225103,17.3366382,147.7,0.21,0.014,-0.006,1.002,0,0.15,0.37,-0.12
151,6.360,53.8225105,17.3366381,147.7,0.30,0.014,-0.006,1.002,0,0.15,0.37,-0.12
152,6.400,53.8225107,17.3366379,147.7,0.14,0.014,-0.006,1.002,0,0.15,0.37,-0.11
153,6.440,53.8225108,17.3366379,147.7,0.36,0.014,-0.006,1.002,0,0.15,0.37,-0.11
154,6.480,53.8225111,17.3366379,147.7,0.64,0.014,-0.006,1.002,0,0.15,0.36,-0.11
155,6.520,53.8225113,17.3366376,147.7,0.10,0.014,-0.006,1.002,0,0.15,0.36,-0.11
156,6.560,53.8225114,17.3366375,147.7,0.24,0.014,-0.006,1.002,0,0.15,0.36,-0.11
157,6.600,53.8225117,17.3366373,147.7,0.28,0.014,-0.006,1.002,0,0.15,0.36,-0.12
158,6.640,53.8225120,17.3366370,147.7,0.17,0.014,-0.006,1.002,0,0.15,0.36,-0.12
159,6.680,53.8225123,17.3366367,147.7,0.20,0.014,-0.006,1.002,0,0.14,0.35,-0.12
160,6.720,53.8225126,17.3366366,147.7,0.10,0.014,-0.006,1.002,0,0.15,0.35,-0.12
161,6.760,53.8225128,17.3366364,147.7,0.05,0.014,-0.006,1.002,0,0.15,0.35,-0.12
162,6.800,53.8225132,17.3366362,147.7,0.03,0.015,-0.006,1.002,0,0.15,0.36,-0.12
163,6.880,53.8225132,17.3366362,147.7,0.22,0.014,-0.006,1.002,0,0.15,0.37,-0.12
164,6.920,53.8225135,17.3366360,147.7,0.33,0.015,-0.006,1.002,0,0.15,0.37,-0.12
165,6.960,53.8225138,17.3366360,147.7,0.46,0.015,-0.006,1.002,0,0.15,0.37,-0.12
166,7.000,53.8225140,17.3366363,147.8,0.88,0.015,-0.006,1.002,0,0.15,0.38,-0.12
167,7.040,53.8225141,17.3366362,147.8,0.06,0.014,-0.006,1.002,0,0.15,0.37,-0.11
168,7.080,53.8225144,17.3366362,147.8,0.15,0.014,-0.006,1.002,0,0.15,0.37,-0.11
169,7.120,53.8225145,17.3366362,147.8,0.10,0.014,-0.006,1.002,0,0.15,0.37,-0.11
170,7.160,53.8225146,17.3366362,147.8,0.26,0.014,-0.005,1.002,0,0.16,0.37,-0.11
171,7.200,53.8225150,17.3366362,147.9,0.23,0.014,-0.006,1.002,0,0.16,0.37,-0.11
172,7.240,53.8225150,17.3366362,147.9,0.26,0.014,-0.006,1.002,0,0.16,0.37,-0.11
173,7.280,53.8225152,17.3366362,147.9,0.18,0.014,-0.006,1.002,0,0.16,0.36,-0.11
174,7.320,53.8225153,17.3366363,147.9,0.18,0.014,-0.006,1.002,0,0.16,0.36,-0.10
175,7.360,53.8225156,17.3366363,147.9,1.21,0.015,-0.006,1.002,0,0.16,0.36,-0.11
176,7.400,53.8225157,17.3366363,147.9,0.14,0.015,-0.006,1.002,0,0.15,0.36,-0.11
177,7.440,53.8225158,17.3366365,148.0,0.21,0.014,-0.006,1.002,0,0.15,0.36,-0.11
178,7.480,53.8225159,17.3366365,148.0,0.34,0.014,-0.006,1.002,0,0.14,0.36,-0.11
179,7.520,53.8225159,17.3366365,148.0,0.18,0.014,-0.006,1.002,0,0.14,0.36,-0.12
180,7.560,53.8225160,17.3366365,148.0,0.20,0.014,-0.006,1.002,0,0.14,0.36,-0.12
181,7.600,53.8225160,17.3366367,148.0,0.41,0.015,-0.006,1.002,0,0.14,0.35,-0.12
182,7.640,53.8225161,17.3366365,148.0,0.21,0.015,-0.005,1.002,0,0.14,0.35,-0.12
183,7.680,53.8225161,17.3366365,148.0,0.03,0.015,-0.005,1.002,0,0.14,0.35,-0.12
184,7.720,53.8225162,17.3366364,148.1,0.36,0.015,-0.005,1.002,0,0.14,0.35,-0.12
185,7.760,53.8225162,17.3366364,148.1,0.31,0.014,-0.005,1.002,0,0.14,0.36,-0.12
186,7.800,53.8225163,17.3366364,148.1,0.24,0.014,-0.005,1.002,0,0.14,0.36,-0.12
187,7.880,53.8225163,17.3366365,148.1,0.52,0.014,-0.005,1.002,0,0.15,0.37,-0.12
188,7.920,53.8225166,17.3366365,148.1,0.57,0.014,-0.006,1.002,0,0.15,0.37,-0.11
189,7.960,53.8225166,17.3366364,148.1,0.24,0.015,-0.006,1.002,0,0.15,0.36,-0.11
190,8.000,53.8225166,17.3366364,148.1,0.07,0.014,-0.006,1.002,0,0.14,0.36,-0.11
191,8.040,53.8225168,17.3366364,148.1,0.06,0.014,-0.006,1.002,0,0.14,0.36,-0.11
192,8.080,53.8225169,17.3366364,148.1,0.23,0.014,-0.006,1.002,0,0.14,0.36,-0.11
193,8.120,53.8225169,17.3366364,148.1,0.08,0.014,-0.006,1.002,0,0.14,0.36,-0.11
194,8.160,53.8225170,17.3366365,148.2,0.07,0.014,-0.006,1.002,0,0.14,0.36,-0.11
195,8.200,53.8225171,17.3366364,148.2,0.19,0.014,-0.005,1.002,0,0.14,0.36,-0.11
196,8.240,53.8225172,17.3366365,148.2,0.06,0.015,-0.005,1.002,0,0.14,0.36,-0.11
197,8.280,53.8225172,17.3366365,148.2,0.18,0.014,-0.006,1.002,0,0.13,0.36,-0.11
198,8.320,53.8225174,17.3366365,148.2,0.05,0.014,-0.005,1.002,0,0.13,0.36,-0.12
199,8.360,53.8225174,17.3366365,148.2,0.15,0.015,-0.005,1.002,0,0.13,0.36,-0.12
200,8.400,53.8225175,17.3366365,148.3,0.33,0.015,-0.006,1.002,0,0.13,0.36,-0.12
201,8.440,53.8225175,17.3366365,148.3,0.16,0.015,-0.006,1.002,0,0.13,0.36,-0.12
202,8.480,53.8225175,17.3366365,148.3,0.22,0.015,-0.006,1.002,0,0.14,0.35,-0.12
203,8.520,53.8225176,17.3366365,148.3,0.09,0.014,-0.006,1.002,0,0.14,0.35,-0.12
204,8.560,53.8225176,17.3366365,148.3,0.30,0.014,-0.006,1.002,0,0.14,0.35,-0.12
205,8.600,53.8225177,17.3366365,148.3,0.22,0.014,-0.006,1.002,0,0.14,0.36,-0.12
206,8.640,53.8225177,17.3366365,148.3,0.12,0.014,-0.006,1.002,0,0.14,0.36,-0.12
207,8.680,53.8225178,17.3366365,148.4,0.14,0.014,-0.006,1.002,0,0.13,0.36,-0.12
208,8.720,53.8225180,17.3366365,148.4,0.24,0.014,-0.005,1.002,0,0.13,0.35,-0.12
209,8.760,53.8225181,17.3366365,148.4,0.18,0.014,-0.005,1.002,0,0.13,0.35,-0.12
210,8.800,53.8225181,17.3366365,148.4,0.12,0.014,-0.005,1.002,0,0.13,0.35,-0.12
211,8.880,53.8225181,17.3366365,148.4,0.07,0.014,-0.006,1.002,0,0.13,0.35,-0.13
212,8.920,53.8225181,17.3366365,148.4,0.15,0.014,-0.006,1.002,0,0.14,0.35,-0.13
213,8.960,53.8225182,17.3366366,148.4,0.23,0.014,-0.006,1.002,0,0.14,0.35,-0.12
214,9.000,53.8225183,17.3366365,148.4,0.05,0.014,-0.006,1.002,0,0.14,0.35,-0.13
215,9.040,53.8225184,17.3366365,148.4,0.23,0.014,-0.006,1.002,0,0.14,0.35,-0.13
216,9.080,53.8225184,17.3366365,148.4,0.10,0.015,-0.006,1.002,0,0.14,0.35,-0.13
217,9.120,53.8225184,17.3366366,148.5,0.12,0.014,-0.006,1.002,0,0.13,0.35,-0.13
218,9.160,53.8225184,17.3366366,148.5,0.22,0.014,-0.006,1.002,0,0.13,0.35,-0.12
219,9.200,53.8225186,17.3366366,148.5,0.18,0.014,-0.006,1.002,0,0.13,0.35,-0.12
220,9.240,53.8225186,17.3366366,148.5,0.20,0.014,-0.006,1.002,0,0.14,0.35,-0.12
221,9.280,53.8225186,17.3366366,148.5,0.10,0.014,-0.006,1.002,0,0.15,0.35,-0.11
222,9.320,53.8225187,17.3366366,148.5,0.21,0.015,-0.006,1.002,0,0.16,0.36,-0.11
223,9.360,53.8225187,17.3366366,148.5,0.31,0.015,-0.006,1.002,0,0.16,0.36,-0.11
224,9.400,53.8225187,17.3366366,148.5,0.13,0.015,-0.005,1.002,0,0.16,0.36,-0.11
225,9.440,53.8225187,17.3366367,148.6,0.41,0.015,-0.005,1.002,0,0.15,0.36,-0.11
226,9.480,53.8225187,17.3366368,148.6,0.28,0.015,-0.005,1.002,0,0.15,0.36,-0.11
227,9.520,53.8225188,17.3366367,148.6,0.13,0.015,-0.005,1.002,0,0.14,0.36,-0.11
228,9.560,53.8225189,17.3366367,148.6,0.38,0.015,-0.005,1.002,0,0.14,0.35,-0.11
229,9.600,53.8225189,17.3366366,148.6,0.33,0.015,-0.005,1.002,0,0.13,0.35,-0.11
230,9.640,53.8225190,17.3366366,148.6,0.35,0.015,-0.005,1.002,0,0.13,0.35,-0.11
231,9.680,53.8225192,17.3366367,148.6,0.87,0.015,-0.005,1.002,0,0.13,0.34,-0.12
232,9.720,53.8225192,17.3366368,148.6,0.36,0.015,-0.005,1.002,0,0.13,0.35,-0.12
233,9.760,53.8225191,17.3366369,148.6,0.53,0.015,-0.005,1.002,0,0.13,0.34,-0.12
234,9.800,53.8225191,17.3366369,148.6,0.39,0.015,-0.005,1.002,0,0.13,0.35,-0.12
235,9.880,53.8225191,17.3366368,148.6,0.31,0.014,-0.006,1.002,0,0.13,0.35,-0.12
236,9.920,53.8225193,17.3366369,148.6,0.47,0.014,-0.006,1.002,0,0.14,0.35,-0.12
237,9.960,53.8225193,17.3366368,148.6,0.35,0.014,-0.006,1.002,0,0.14,0.36,-0.12
238,10.000,53.8225193,17.3366368,148.6,0.64,0.014,-0.006,1.002,0,0.14,0.36,-0.12
239,10.040,53.8225194,17.3366370,148.6,0.15,0.014,-0.006,1.002,0,0.14,0.36,-0.12
240,10.080,53.8225194,17.3366370,148.6,0.19,0.015,-0.006,1.002,0,0.14,0.36,-0.11
241,10.120,53.8225194,17.3366371,148.6,0.23,0.015,-0.006,1.002,0,0.14,0.36,-0.11
242,10.160,53.8225194,17.3366371,148.6,0.06,0.015,-0.006,1.002,0,0.14,0.36,-0.11
243,10.200,53.8225195,17.3366371,148.6,0.11,0.015,-0.006,1.002,0,0.14,0.36,-0.11
244,10.240,53.8225195,17.3366373,148.6,0.02,0.015,-0.006,1.002,0,0.15,0.36,-0.11
245,10.280,53.8225195,17.3366374,148.6,0.22,0.015,-0.005,1.002,0,0.15,0.36,-0.12
246,10.320,53.8225195,17.3366374,148.6,0.27,0.015,-0.005,1.002,0,0.14,0.35,-0.12
247,10.360,53.8225194,17.3366374,148.6,0.21,0.015,-0.005,1.002,0,0.14,0.35,-0.12
248,10.400,53.8225194,17.3366375,148.6,0.40,0.015,-0.006,1.002,0,0.14,0.34,-0.12
249,10.440,53.8225194,17.3366374,148.6,0.26,0.015,-0.006,1.002,0,0.14,0.34,-0.12
250,10.480,53.8225194,17.3366374,148.6,0.25,0.015,-0.006,1.002,0,0.14,0.34,-0.11
251,10.520,53.8225194,17.3366375,148.6,0.25,0.015,-0.006,1.002,0,0.15,0.34,-0.11
252,10.560,53.8225194,17.3366375,148.6,0.29,0.015,-0.006,1.002,0,0.15,0.34,-0.11
253,10.600,53.8225194,17.3366378,148.7,0.74,0.015,-0.006,1.002,0,0.15,0.35,-0.11
254,10.640,53.8225193,17.3366377,148.6,0.41,0.015,-0.006,1.002,0,0.15,0.35,-0.12
255,10.680,53.8225194,17.3366377,148.7,0.45,0.015,-0.005,1.002,0,0.15,0.35,-0.12
256,10.720,53.8225194,17.3366377,148.7,0.45,0.015,-0.005,1.002,0,0.14,0.35,-0.12
